시도명,시군구명,인허가일자,인허가취소일자,영업상태,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지우편번호,도로명전체주소,사업장명,위도,경도,지정일자,민원종류명,
서울특별시,마포구,19981121 ,,영업/정상,정상영업,,,,,27145010,04090,서울특별시 마포구 대흥로9안길 21 (신수동),서울식품(서울슈퍼),37.5456896,126.938047,19981121 , ,
서울특별시,마포구,19981110 ,,영업/정상,정상영업,,,,,27175852,04138,서울특별시 마포구 숭문4안길 2 (염리동),골목슈퍼,37.5475663,126.946079,19981110 , ,
서울특별시,마포구,19981016 ,,영업/정상,정상영업,,,,, ,03968,서울특별시 마포구 월드컵로26길 52 (성산동. 광성빌라),광성식품,37.5593084,126.91062,19981016 , ,
서울특별시,마포구,19980710 ,,영업/정상,정상영업,,,,,27123020,04171,서울특별시 마포구 도화4길 108 (도화동),금촌쌀슈퍼,37.5377781,126.950298,19980710 , ,
서울특별시,마포구,19980706 ,,영업/정상,정상영업,,,,, ,03901,서울특별시 마포구 월드컵로 235. 마포농수산물시장.마포구시설관리공단 (성산동),터사랑,37.5651596,126.89847,19980706 , ,
서울특별시,마포구,19980302 ,,영업/정상,정상영업,,,,, ,04047,서울특별시 마포구 독막로 43  (합정동),정아약국,37.5481148,126.918154,19980302 , ,
서울특별시,마포구,19980521 ,,영업/정상,정상영업,,,,,7180084,04173,서울특별시 마포구 삼개로 20 (도화동),S Mart,37.5384749,126.947196,19980521 , ,
서울특별시,마포구,19981030 ,,영업/정상,정상영업,,,,, ,04108,서울특별시 마포구 고산길 16 (노고산동),투다리 서강점,37.5534407,126.93809,19981030 , ,
서울특별시,마포구,19971022 ,,영업/정상,정상영업,,,,,27166308,04107,서울특별시 마포구 백범로 35. 서강대학교도서관 (신수동),서강대도서관매점,37.5514804,126.941751,19971022 , ,
서울특별시,마포구,19970604 ,,영업/정상,정상영업,,,,,23379477,03955,서울특별시 마포구 방울내로7길 37 (망원동),경서슈퍼,37.5613739,126.901515,19970604 , ,
서울특별시,마포구,19970328 ,,영업/정상,정상영업,,,,,23354959,04003,서울특별시 마포구 월드컵로10길 55 (서교동),서현슈퍼,37.555648,126.914486,19970328 , ,
서울특별시,마포구,19940405 ,,영업/정상,정상영업,,,,,7144161,04093,서울특별시 마포구 창전로 30  (구수동),우리식품,37.5450318,126.931753,19940405 , ,
서울특별시,마포구,19930726 ,,영업/정상,정상영업,,,,,23060808,03936,서울특별시 마포구 월드컵북로 233 (성산동. 성산시영아파트),성산,37.5689025,126.902733,19930726 , ,
서울특별시,마포구,19930701 ,,영업/정상,정상영업,,,,, ,04152,서울특별시 마포구 토정로31길 51  (용강동),대구슈퍼,37.5429476,126.943758,19930701 , ,
서울특별시,마포구,19901218 ,,영업/정상,정상영업,,,,,3242764,03966,서울특별시 마포구 성산로4길 46  (성산동),학교문구(성서문구),37.5634154,126.909263,19901218 , ,
서울특별시,마포구,19970919 ,,휴업,휴업처리,,20220705,20230131,20230201,02 712 3877,04094,서울특별시 마포구 서강로 114 (노고산동),GS25 신촌서강점,37.55289,126.93396,19970919 ,제7조의3제2항에따른경우,
